Reference,Distorted,Curve_Value,Sigmas,Response,Estimated_MOS
img_23.png,gn_img_23_level_07.png,0.8132917,0.3577454,2.273381,4.25305420254993
img_23.png,gn_img_23_level_08.png,0.8820031,0.3577454,2.465449,4.15314402799366
img_23.png,gn_img_23_level_09.png,0.9564028,0.3577454,2.673418,4.04496245119642
img_23.png,gn_img_23_level_10.png,1,0.3577454,2.795284,3.9815700415682
img_24.png,gn_img_24_level_01.png,0,0.3039196,0,5.4356243992662
img_24.png,gn_img_24_level_02.png,0.2110125,0.3039196,0.6943039,5.07446052061855
img_24.png,gn_img_24_level_03.png,0.4614591,0.3039196,1.518359,4.64580249905857
img_24.png,gn_img_24_level_04.png,0.6042959,0.3039196,1.988342,4.40132614918
img_24.png,gn_img_24_level_05.png,0.6757646,0.3039196,2.223498,4.27900240442317
img_24.png,gn_img_24_level_06.png,0.7836663,0.3039196,2.578532,4.09432037038622
img_24.png,gn_img_24_level_07.png,0.8229624,0.3039196,2.70783,4.02706197362166
img_24.png,gn_img_24_level_08.png,0.941609,0.3039196,3.098218,3.82398945126149
img_24.png,gn_img_24_level_09.png,0.9403054,0.3039196,3.093928,3.82622102887383
img_24.png,gn_img_24_level_10.png,1,0.3039196,3.290344,3.72404910619205
